config,tx_id,latency_ms,endorsement_ms,ordering_ms,validation_ms,payload_bytes,confirmed,mode
native_pq,67,87.6122319072242,29.418856157610062,41.82774497200518,16.365630777608953,9927,True,calibrated_simulation
native_pq,68,88.45465721402444,29.70172977451016,42.22993482750523,16.522992612009038,9927,True,calibrated_simulation
native_pq,69,89.29708252082466,29.984603391410257,42.63212468300528,16.680354446409126,9927,True,calibrated_simulation
native_pq,70,84.24253068002326,28.287361690009675,40.21898555000498,15.736183440008608,9927,True,calibrated_simulation
native_pq,71,85.0849559868235,28.570235306909773,40.62117540550503,15.893545274408694,9927,True,calibrated_simulation
native_pq,72,85.92738129362372,28.85310892380987,41.02336526100508,16.05090710880878,9927,True,calibrated_simulation
native_pq,73,86.76980660042396,29.135982540709964,41.42555511650513,16.208268943208868,9927,True,calibrated_simulation
native_pq,74,87.6122319072242,29.418856157610062,41.82774497200518,16.365630777608953,9927,True,calibrated_simulation
native_pq,75,88.45465721402444,29.70172977451016,42.22993482750523,16.522992612009038,9927,True,calibrated_simulation
native_pq,76,89.29708252082466,29.984603391410257,42.63212468300528,16.680354446409126,9927,True,calibrated_simulation
native_pq,77,84.24253068002326,28.287361690009675,40.21898555000498,15.736183440008608,9927,True,calibrated_simulation
native_pq,78,85.0849559868235,28.570235306909773,40.62117540550503,15.893545274408694,9927,True,calibrated_simulation
native_pq,79,85.92738129362372,28.85310892380987,41.02336526100508,16.05090710880878,9927,True,calibrated_simulation
native_pq,80,86.76980660042396,29.135982540709964,41.42555511650513,16.208268943208868,9927,True,calibrated_simulation
native_pq,81,87.6122319072242,29.418856157610062,41.82774497200518,16.365630777608953,9927,True,calibrated_simulation
native_pq,82,88.45465721402444,29.70172977451016,42.22993482750523,16.522992612009038,9927,True,calibrated_simulation
native_pq,83,89.29708252082466,29.984603391410257,42.63212468300528,16.680354446409126,9927,True,calibrated_simulation
native_pq,84,84.24253068002326,28.287361690009675,40.21898555000498,15.736183440008608,9927,True,calibrated_simulation
native_pq,85,85.0849559868235,28.570235306909773,40.62117540550503,15.893545274408694,9927,True,calibrated_simulation
native_pq,86,85.92738129362372,28.85310892380987,41.02336526100508,16.05090710880878,9927,True,calibrated_simulation
native_pq,87,86.76980660042396,29.135982540709964,41.42555511650513,16.208268943208868,9927,True,calibrated_simulation
native_pq,88,87.6122319072242,29.418856157610062,41.82774497200518,16.365630777608953,9927,True,calibrated_simulation
native_pq,89,88.45465721402444,29.70172977451016,42.22993482750523,16.522992612009038,9927,True,calibrated_simulation
native_pq,90,89.29708252082466,29.984603391410257,42.63212468300528,16.680354446409126,9927,True,calibrated_simulation
native_pq,91,84.24253068002326,28.287361690009675,40.21898555000498,15.736183440008608,9927,True,calibrated_simulation
native_pq,92,85.0849559868235,28.570235306909773,40.62117540550503,15.893545274408694,9927,True,calibrated_simulation
native_pq,93,85.92738129362372,28.85310892380987,41.02336526100508,16.05090710880878,9927,True,calibrated_simulation
native_pq,94,86.76980660042396,29.135982540709964,41.42555511650513,16.208268943208868,9927,True,calibrated_simulation
native_pq,95,87.6122319072242,29.418856157610062,41.82774497200518,16.365630777608953,9927,True,calibrated_simulation
native_pq,96,88.45465721402444,29.70172977451016,42.22993482750523,16.522992612009038,9927,True,calibrated_simulation
native_pq,97,89.29708252082466,29.984603391410257,42.63212468300528,16.680354446409126,9927,True,calibrated_simulation
native_pq,98,84.24253068002326,28.287361690009675,40.21898555000498,15.736183440008608,9927,True,calibrated_simulation
native_pq,99,85.0849559868235,28.570235306909773,40.62117540550503,15.893545274408694,9927,True,calibrated_simulation
